id,comment
Ugy3dTl_1JjXzm9Su_h4AaABAg.9hTzAMt4E3r9hZN8CMjTkA,@Outaッ  on one hurt me. We're simply demonstrating to social media right now how dramatic an American is. 😉 Have a good one!
Ugy3dTl_1JjXzm9Su_h4AaABAg.9hTzAMt4E3r9hZMfPP-JYl,@Just4Kixs “Americunt” That’s a child joke. Of course I took offense that you have no reason to say something like that like who hurt you ?
UgyksyCVaN-x4ZzyRxR4AaABAg,"North Korea is not planning to invade South Korea. They just want to be left alone, living their orwellian nightmare. As long as they do not attack other countries, they have the right to do what they want."
UgziQrXsLuravcX0WN14AaABAg,"Not only NK hates US, the whole world hates it. That's the truth."
UgwXgqI2Vox7Rmk3Ctp4AaABAg,"I lived in Korea from Feb  2019 to Feb 2022. Honestly, no one really mentions it. Often, I would be the person who knew about missile tests because I would see them on western news or my mum would tell me."
UgxgGHgvD-12TwfIscd4AaABAg,"North Korea: I feel bad for you
South Korea: I dont even think about you"
Ugwx5PY01JFy1UiRi7N4AaABAg,"23:57 - 24:39 Love the soundtrack here, where can I find it?"
Ugy-r2oDXT5KCUIxYEx4AaABAg,"This was a Great one!
Thanks for your work Johnny ❤"
UgyoiZzOuAMUiDhKrxx4AaABAg,This was beautiful! Thanks for doing this documentary. It changed my perspective. Please keep doing the great work!
Ugzld6ow1__BWshJrR14AaABAg,And what is the REAL Reason USA Hates the North Korea.
UgzsZJHFcD0XIBhLVN94AaABAg,Click bait
UgzXE178IDyHy3f_9Nx4AaABAg,"I wish you make a video about the Cambodian (if you haven't). It has a complex, tragic history which still traumatizes its citizens and stems from the cold war as well."
Ugx5Co673cPxa0oaUJB4AaABAg,so many ads
Ugxp_krWLMJt4-ra-ch4AaABAg,Johnny Harris gives people a new perspective on the consequences of the Korean war. He gives opinions and perspectives that are being shut out by corporate media.
UgySNMarMdsSQs8eaGN4AaABAg,You righteous wannabe hipster American u got us all again ! Damn u are so smart and cool!
UgySNMarMdsSQs8eaGN4AaABAg.9hTvXrczqun9hTvhvsJGKn,And all knowing of everything in the world despite your your extreme ethnocentricism
UgxH8N-ivf-FS61wo154AaABAg,"So, basically, 

Their citizens are treated not so different than us Americans.

Refreshing."
UgzQEMhWSCwZmWfb5WZ4AaABAg,South Korea should use all its Subway restaurants as bomb shelters.
UgzYJSX1tY3uvYFlhid4AaABAg,"In reality most of the country don't like USA .
Oil thief, Hippocrates, support terrorist then use them for selling weapons"
UgwcaYqyMs3dcopN2od4AaABAg,"Damn, they didn't move on from it?"
UgxhgWXT9m43mEJx1uV4AaABAg,That girl being more afraid of pigeons than of North Korea's Threats is so cute lol
UgxIiLL5vaY02wVehHh4AaABAg,Everyone just has sandbags in the studio don’t ya know 😅
UgxK1VeEaCTJKDjZiPF4AaABAg,I was wondering if you can make a video regarding Kosovo being the most pro-American country in Europe or perhaps even the world. They even made a statue of Bill Clinton and an avenue named after him.
UgyR1-goQKw6SGBSJ0d4AaABAg,"Kim can bluster as much as he wants.  Russia and China can't or won't really save him.  We will crush him, but we won't have to.  Just continue to starve his country."
Ugy9OoItZKNLGEwbUEp4AaABAg,Oh... Interesting why is one korea doesn't develop their economy opposing to the other... May be because of FUCKING ECONOMICAL BLOCKADE that lasted from war till now? This is so American look on the N. Korea problem...
UgwrmXBWp0q6T0ZcNTN4AaABAg,"kinda cringe that we get shots like he's doing research in real time
what is this a drama?"
UgxrtGBoNB6IAoM7kTx4AaABAg,Hmm so the bully getting bullied then training  hate to next generation
UgyIMgSs0QgGfnwg2pJ4AaABAg,"US invaded Libya , Iraq, Syria, Afghanistan  and destroyed their nation because they didn't have nuclear weapons where as they didn't invaded North Korea because they have nuclear weapons."
Ugx0cT5Mytl4x-8PO0F4AaABAg,"nah in fact at that time ussr controls Dalian,a city in china ,and this city has a fabulous harbor which ussr lacks ,and ussr clearly knows if communist Korea invaded the south, the us will do sth and push the war into china-Korea s border and probably push china into the war ,then the ussr may don’t have to return  Dalian to china"
UgxZSUShGigQ4FEM-D54AaABAg,"Why don't America just show their children about what they did in Syria,Libia, Iraq, Afghanistan blah blah blah in the name of democracy."
UgxcAAX37eDKZv8ulkd4AaABAg,"World history is more interesting than any movie, book, or show."
UgyDJ7F_ysBY57oTTah4AaABAg,Before watching my guess is the Korean War probably has the most to do with it. War has a tendency to make people not like each other.
UgyHtAUITAUeCemedOl4AaABAg,"Interesting video. I see the point where North Korea sees the U.S. as the real enemy, however as long as I know, South Korean men do have to participate in a temporary military service"
Ugyn17nCt12r1P6ckd54AaABAg,"I am Korean and I didn't know our shelter system is that poor. I guess it is hard to make legit shelthers that can take 10million ppl (25million if we include seoul metropolitan cities). 
But like you said, we koreans think if north korea attack with all those artilleries and missiles to us, we don't have enough defense system to protect Seoul. Actually it is not technically possible.
So we do rather think that North Korea won't attack us if Kim Jong Un doesn't go completely insane. But if they attack us, we have a firm idea that we will completely destroy and demolish all the North Korean territory. Since all man in korea goes to the military, we are aware of the threats of North Korea very well, and we are prepared for a war. But you know, modern life is competitive and harsh. We can't just worry about North Korea 24/7 when we are already busy with our daily life.
Anyways, thanks for the nice video. I enjoyed a lot."
UgyR4z7v-iCLGCNN_jd4AaABAg,"Well the US here is no different from the NK of today. If anything, I can now understand that NK is in this position today because of the US, but the NK leadership used it as an excuse to suppress the people and stay in power. Kim family is to NK what the US is to the world."
Ugy8WdeWY7VXwXHwY9l4AaABAg,"The photography, editing and narration made me wish this was a 2 hour video, really cool."
Ugyljiw5kMs2O9Lncvp4AaABAg,"salty commies, what else is new?"
Ugyljiw5kMs2O9Lncvp4AaABAg.9hTmsoxCeeB9hTsIZBq53h,Yh north Korea is So far left
Ugz9p5OkexCUuwd_bJx4AaABAg,I can see putin repeating history destroying the dam in ukraine like US did to north korea
UgwSVFxnq6SOESBLTit4AaABAg,"Thank you so much. It’s so sad that people’s memory is so short because as long as we live without being taught about the TRUE history, we’re bound to commit the same mistakes."
Ugwi7A2qq94uy4rhOHx4AaABAg,"Let me get this straight……they hate the US for fighting back after they invaded South Korea! Really? I should give a fxxx about why they hate us! Really? Yes! At one time we were allies with the Soviet Union,so? Stalin,Lenin and Mao murdered 100 million people ,should we have continued being friends with them? Perhaps your next story should be directed at Japan! Right? If it wasn’t for their aggression perhaps we wouldn’t be in this mess right? As usual pretty boy over here always assigns the blame to the US! Gee I wonder where he lives? In a democratic or pos communist country? Smh"
UgxJEX9QKA5s-mZXftd4AaABAg,Every sane country hates USA 🤣 I'm glad North Korea isn't letting USA control them 👍 I hope other countries also follows it. & It's already happening.
UgyPN6xhiZ4wFbs9xgV4AaABAg,This was laughable reporting
UgwWaVnnnBSOjWcxfst4AaABAg,Great video awesome production 🤘
UgwI_0yrGGtAEpZD7uR4AaABAg,"This video honestly just reinvigorated my support of North Korea. Is it really wrong to resist your oppressors? Anyone who is *not* opposed to the US regime is honestly baffling to me. Such a horrific militaristic brutal empire that needlessly attacks and invades countries, abuses it's own citizens, and pushes it's horrific and cruel ideology onto the world. I'm *very* glad to see north koreans are not hostile to their brethren, but to the very people who are making this world a horrible place."
UgzQCifhp5GDqPGQJn54AaABAg,"I was really hoping you had stumbled onto something groundbreaking here. Too much left out about the conclusion of WW2, Stalin, and the UK."
UgzlRh2UMbmbIoLxrvR4AaABAg,"As always a very amazing, well done, and enlightening video documentary. Thank you so much for your hard work to help expand the understanding of our world. Simply incredible."
Ugy2TkPo9H0FUA2rNxN4AaABAg,This has to be the stupidest most useless video ever
Ugx5j-rMhwA5WP2a1Ep4AaABAg,"Johnny's videos, more than anything, capture the FEEL of these conflicts and places. That's what sets him apart from so many others. Well, that and his wonderful obsession with maps."
Ugz2kpirjjrVRTaamaN4AaABAg,This is just more western propaganda
UgyOKbyhFE0QBGwYbrZ4AaABAg,"The shelters you emphasized actually have practical functions. They are underground, have multiple outlets to the outside, and are huge enough to accommodate Seoul citizens. Although they may not seem to be ""perfect"" as shelters, it may be too expensive to build so in a country thriving to be in top 10 GDP rank. 
It would be interesting too to see how apartments in Seoul are designed to turn quickly into military bases! (made up of concrete matters which don't easily fall, windows facing north are smaller than those facing south, etc.)
Anyway as native South Korean, I really enjoyed watching your video."
UgyOKbyhFE0QBGwYbrZ4AaABAg.9hTi-nM9MEx9h_k4my9O45,"Those buildings sound like an insane Urban warfare nightmare either you Level the city from afar, or go in and fight another Stalingrad."
UgyOKbyhFE0QBGwYbrZ4AaABAg.9hTi-nM9MEx9h_Kf9T91fu,​@Johnny Harris remember they just have to protect people from the initial shock waves and then falling debris. all thats required is a structurally sound building below ground level. look what they do in the finnish bomb shelters. i think some of those are nuclear safe as well. switzerland also has a lot.
UgyOKbyhFE0QBGwYbrZ4AaABAg.9hTi-nM9MEx9hZCpcpHvnR,@Johnny Harris JOHNNY CAN YOU DO A VIDEO ON USA 🇺🇸 EDUCATION SYSTEM PLZ 🙏?
UgyOKbyhFE0QBGwYbrZ4AaABAg.9hTi-nM9MEx9hZCocuGwiQ,@Johnny Harris JOHNNY CAN YOU DO A VIDEO ON USA 🇺🇸 EDUCATION SYSTEM PLZ 🙏?
UgyOKbyhFE0QBGwYbrZ4AaABAg.9hTi-nM9MEx9hYwF_dPgdL,"And the USSR and U.S were NOT allies or friends, They fought against a common enemy and that's it. They had different ideology and did not trust each other."
UgyOKbyhFE0QBGwYbrZ4AaABAg.9hTi-nM9MEx9hXFw_YMdSL,thanks so much for the added perspective. especially from a local. that means a lot!
UgyOKbyhFE0QBGwYbrZ4AaABAg.9hTi-nM9MEx9hW_0IVzJLY,"We have the same ideology with civil defense shelters in Finland's major cities, especially Helsinki. Most underground shelters are in constant use as sporting halls, public swimming pools, metro stations and whatnot, and can be converted into fully functional shelters for thousands of people within 72 hours. Apartment buildings in Helsinki also have their basements built as shelters with the required equipment, and are mostly used as storage spaces when not used for their shelter purpose. They're mostly a relic of the Cold War, though now they're under a renewed interest for obvious reasons, and a lot of communities are pushing money into making sure the shelters are in a workable condition.

It's very interesting to see that the South Korean shelters are so similar to what we have over here."
